sample.id	x_Cl.adj	x_NO3.adj	x_SO4.adj	x_Na.adj	x_K.adj	x_Ca.adj	x_Mg.adj	fe_Ca	fe_Mg	fe_Na	fe_K	w_Cl.f	w_NO3.f	w_SO4.f	w_Na.f	w_K.f	w_Ca.f	w_Mg.f	w_tot.f	w_tot.adj.w_CaSO4	w_CaSO4	w_tot.adj	w_Na.K.adj	w_Ca.adj	w_CO3.h
IRPA-007021	0.057418575	0.443125838	0	0.249352119	0.249014641	0.001088827	0	0.303987178	0	0	0	0.000188781	0.002548066	0	0.000531625	0.000902901	4.05E-06	0	0.00417542	0.003231543	0.002503402	0.000728141	0	0.000728141	0
IRPA-007022	0.038783324	0.273753574	0.124975401	0.26259677	0.29989093	0	0	0.570922681	0	0	0	9.31E-05	0.001149111	0.000812758	0.000408696	0.000793775	0	0	0.003257422	0.001078843	4.56E-05	0.001033205	0	0.001033205	0
IRPA-007023	0.011611129	0.066985049	0.280935881	0.500898023	0.139569918	0	0	0.143204124	0	0	0	1.02E-05	0.000103417	0.000671976	0.000286728	0.000135874	0	0	0.001208245	0.010363897	0.009826969	0.000536929	0	0.000536929	0
IRPA-007024	0.017586428	0.060415042	0.281332353	0.497277164	0.143389012	0	0	0.749442823	0	0	0	1.18E-05	7.11E-05	0.000512926	0.000216974	0.000106402	0	0	0.00091923	0.001480964	0.000399969	0.001080995	0	0.001080995	0
IRPA-007025	0.033011659	0.464321431	0.00177794	0.347225904	0.153663066	0	0	0.038659684	0	0	0	5.96E-05	0.001466627	8.70E-06	0.000406651	0.000306057	0	0	0.002247656	0.040542843	0.040048172	0.000494671	0	0.000494671	0
IRPA-007026	0	0.158414194	0.227723871	0.447181945	0.16667999	0	0	0.077515492	0	0	0	0	0.000535981	0.00119371	0.000560981	0.000355607	0	0	0.00264628	0.014621711	0.014213706	0.000408005	0	0.000408005	0
IRPA-007027	0.017789285	0.234886094	0.16488308	0.35043439	0.23200715	0	0	0.032817175	0	0	0	2.56E-05	0.000592244	0.000644101	0.000327611	0.000368873	0	0	0.001958476	0.04559654	0.045129652	0.000466888	1.08E-19	0.000466888	0
IRPA-007028	0.014666601	0.198765885	0.191045009	0.344790909	0.250731596	0	0	0.0967144	0	0	0	2.32E-05	0.00055093	0.000820398	0.000354339	0.000438223	0	0	0.002187134	0.016674953	0.016110054	0.000564899	1.08E-19	0.000564899	0
IRPA-007029	0.068097683	0.276438505	0.103642542	0.207718675	0.344102596	0	0	0.032039721	0	0	0	0.0020191	0.0143351	0.008326738	0.0039938	0.0112518	0	0	0.039926538	0.061082362	0.060189749	0.000892613	0	0.000892613	0
IRPA-007030	0.058678364	0.331855823	0.073397571	0.193483709	0.341323447	0	0.001261086	0.031461535	0	0	0	0.001566264	0.015492198	0.005308599	0.003349011	0.010047582	0	2.31E-05	0.035786731	0.059777445	0.058950384	0.00082706	0	0.00082706	0
IRPA-007031	0.008298627	0.354725445	0.091317285	0.053243734	0.492414909	0	0	0.119743575	0	0	0	0.000153943	0.011508623	0.004590063	0.000640484	0.010073817	0	0	0.026966929	0.005921714	0.004945376	0.000976338	0	0.000976338	0
IRPA-007032	0.028642907	0.332586425	0.092513778	0.228412102	0.317844787	0	0	0.392684498	0	0	0	0.000113848	0.00231201	0.000996383	0.000588725	0.00139326	0	0	0.005404226	0.002622	0.001536085	0.001085914	4.34E-19	0.001085914	0
IRPA-007033	0.033179	0.097017548	0.246535635	0.394812868	0.22845495	0	0	0.218867093	0	0	0	3.31E-05	0.000169313	0.000666582	0.00025547	0.000251404	0	0	0.001375875	0.013735064	0.012597478	0.001137586	0	0.001137586	0
IRPA-007034	0	0.046298627	0.302467582	0.299228631	0.35200516	0	0	0.462008219	0	0	0	0	6.37E-05	0.000644726	0.000152642	0.000305382	0	0	0.001166449	0.005931399	0.004536	0.001395399	0	0.001395399	0
IRPA-007035	0	0	0.333333333	0.666666667	0	0	0	0.80264443	0	0	0	0	0	0.000599921	0.000287143	0	0	0	0.000887064	0.002492528	0.000671113	0.001821415	0	0.001821415	0
IRPA-007036	0	0	0.333333333	0.666666667	0	0	0	0.876168157	0	0	0	0	0	0.000258953	0.000123944	0	0	0	0.000382896	0.001173066	0.000132559	0.001040507	0	0.001040507	0
IRPA-007037	0	0	0.333333333	0.447150049	0.219516618	0	0	0	0	0	0	0	0	0.001558863	0.000500445	0.000417824	0	0	0.002477133	0.235369302	0.236031925	-0.000662623	Pathway I	Pathway I	Pathway I
IRPA-007038	0	0	0.333333333	0.468226965	0.198439701	0	0	0.026173355	0	0	0	0	0	0.00182302	0.000612834	0.000441711	0	0	0.002877565	0.194489814	0.19294279	0.001547024	0	0.001547024	0
IRPA-007039	0	0	0.333333333	0.396579654	0.270087013	0	0	0.116517688	0	0	0	0	0	0.003167764	0.000901942	0.00104466	0	0	0.005114366	0.030893077	0.029570706	0.001322371	2.17E-19	0.001322371	0
IRPA-007040	0	0	0.333333333	0.33414309	0.332523577	0	0	0.257168647	0	0	0	0	0	0.001884814	0.000452164	0.000765261	0	0	0.003102239	0.007478782	0.006540017	0.000938765	2.17E-19	0.000938765	0
IRPA-007041	0	0	0.333333333	0.341564864	0.325101803	0	0	0.418684245	0	0	0	0	0	0.001759726	0.000431532	0.000698527	0	0	0.002889785	0.002458545	0.001592192	0.000866353	0	0.000866353	0
IRPA-007042	0.018709605	0.044539488	0.291167271	0.436871473	0.208712163	0	0	0.029273328	0	0	0	8.48E-05	0.000352887	0.003574106	0.001283372	0.001042725	0	0	0.006337847	0.127945062	0.126769817	0.001175245	0	0.001175245	0
IRPA-007043	0	0	0.333333333	0.399918713	0.266747953	0	0	0.027966587	0	0	0	0	0	0.003367423	0.000966862	0.001096774	0	0	0.005431059	0.137849293	0.136651464	0.001197828	0	0.001197828	0
IRPA-007044	0	0	0.333333333	0.36731782	0.299348847	0	0	0.086008171	0	0	0	0	0	0.004684759	0.001235448	0.001712313	0	0	0.00763252	0.038001809	0.036798496	0.001203313	0	0.001203313	0
IRPA-007045	0	0	0.333333333	0.332713014	0.333953652	0	0	0.112691505	0	0	0	0	0	0.004515025	0.001078512	0.001841047	0	0	0.007434584	0.023152468	0.022087433	0.001065035	0	0.001065035	0
IRPA-007046	0	0	0.333333333	0.358790082	0.307876584	0	0	0.639740643	0	0.040095066	0	0	0	0.001031034	0.000265588	0.000387586	0	0	0.001684209	0.000921308	0	0.000921308	6.18E-05	0.000859507	8.06593E-05
IRPA-007047	0	0	0.333333333	0.56624943	0.100417236	0	0	0.704234511	0	0	0	0	0	0.000586606	0.000238479	7.19E-05	0	0	0.000897009	0.001867756	0.000755482	0.001112274	5.42E-20	0.001112274	0
IRPA-007048	0	0	0.333333333	0.438070158	0.228596509	0	0	0.706481519	0	0.021437634	0	0	0	0.000908885	0.000285856	0.000253686	0	0	0.001448427	0.00101887	0	0.00101887	3.43E-05	0.000984594	4.47E-05
IRPA-007049	0.001371198	0.008552169	0.326717755	0.047390789	0.615968089	0	0	0.020905966	0	0	0	4.34E-05	0.000473707	0.0280376	0.000973276	0.021514116	0	0	0.051042125	0.07184656	0.071145794	0.000700766	3.47E-18	0.000700766	0
IRPA-007050	0.001686265	0.0012052	0.33140569	0.665702845	0	0	0	0.689129205	0	0	0	7.91E-07	9.88E-07	0.000420974	0.000202372	0	0	0	0.000625124	0.001793651	0.000848744	0.000944906	0	0.000944906	0
IRPA-007051	0	0	0.333333333	0.666666667	0	0	0	0.692068289	0	0	0	0	0	0.000436628	0.000208985	0	0	0	0.000645613	0.001470454	0.000638564	0.00083189	0	0.00083189	0
IRPA-007052	0	0	0.333333333	0.405846526	0.260820141	0	0	0.573378429	0	0.150754342	0	0	0	0.000716979	0.000208912	0.000228332	0	0	0.001154223	0.000809252	0	0.000809252	0.000187534	0.000621718	0.000244759
IRPA-007053	0	0	0.333333333	0.418865672	0.247800994	0	0	0.640316915	0	0.067818401	0	0	0	0.000985699	0.000296424	0.00029824	0	0	0.001580363	0.001011826	0	0.001011826	0.000109626	0.0009022	0.000143078
IRPA-007054	0	0	0.333333333	0.543572416	0.12309425	0	0	0.754581008	0	0	0	0	0	0.000658239	0.000256884	9.89E-05	0	0	0.001014056	0.001125965	0.000147815	0.000978151	0	0.000978151	0
IRPA-007055	0	0	0.333333333	0.44739058	0.219276087	0	0	0.577503417	0	0	0	0	0	0.000717825	0.000230569	0.000192189	0	0	0.001140583	0.001909658	0.001069823	0.000839835	5.42E-20	0.000839835	0
IRPA-007056	0	0.030104927	0.313263382	0.310659984	0.345971708	0	0	0.265568915	0	0.224972247	0	0	0.000204835	0.003302263	0.000783721	0.001484362	0	0	0.005775182	0.001484181	0	0.001484181	0.000731506	0.000752675	0.000954722
IRPA-007057	0	0.227303141	0.181797906	0.488060305	0.102838648	0	0	0.62222981	0	0	0	0	0.000286417	0.000354909	0.000228021	8.17E-05	0	0	0.000951059	0.001658888	0.00085026	0.000808628	5.42E-20	0.000808628	0
IRPA-007058	0.110297341	0	0.259801773	0.513167439	0.116733448	0	0	0.677115052	0	0	0	6.40E-05	0	0.000408225	0.00019297	7.47E-05	0	0	0.000739809	0.001531577	0.000679264	0.000852313	0	0.000852313	0
IRPA-007059	0	0	0.333333333	0.666666667	0	0	0	0.721017337	0	0	0	0	0	0.000402071	0.000192445	0	0	0	0.000594516	0.001289325	0.000486022	0.000803303	2.71E-20	0.000803303	0
IRPA-007060	0	0	0.333333333	0.666666667	0	0	0	0.711449528	0	0	0	0	0	0.000403416	0.000193089	0	0	0	0.000596505	0.001812919	0.000810012	0.001002907	2.71E-20	0.001002907	0
IRPA-007061	0	0	0.333333333	0.585019618	0.081647048	0	0	0.632211214	0	0	0	0	0	0.000513305	0.000215596	5.12E-05	0	0	0.000780074	0.001476297	0.000735829	0.000740469	0	0.000740469	0
IRPA-007062	0.042518153	0	0.304987898	0.52771623	0.12477772	0	0	0.714674497	0	0	0	3.32E-05	0	0.000644824	0.000267013	0.000107372	0	0	0.001052385	0.001565762	0.000486344	0.001079418	0	0.001079418	0
IRPA-007063	0	0	0.333333333	0.468763513	0.197903153	0	0	0.686700096	0	0	0	0	0	0.00087708	0.000295181	0.000211939	0	0	0.001384199	0.001187214	0.00023412	0.000953094	0	0.000953094	0
IRPA-007064	0.008971093	0.023034474	0.311996288	0.422983334	0.23301481	0	0	0.540224838	0	0	0	0.00002	8.98E-05	0.001884714	0.000611495	0.000572897	0	0	0.003178919	0.001814912	0.000626822	0.001188091	2.17E-19	0.001188091	0
IRPA-007065	0	0	0.333333333	0.587674353	0.078992313	0	0	0.721245971	0	0	0	0	0	0.00048871	0.000206197	4.71E-05	0	0	0.000742043	0.001420305	0.000506765	0.00091354	5.42E-20	0.00091354	0
IRPA-007066	0.037804419	0.202166791	0.173352526	0.400505467	0.186170796	0	0	0.037370632	0	0	0	0.000616774	0.00576859	0.007663456	0.004237179	0.003349679	0	0	0.021635678	0.035853852	0.035241074	0.000612778	1.73E-18	0.000612778	0
IRPA-007067	0.0335637	0.175661679	0.193849747	0.40406012	0.192864754	0	0	0.107705767	0	0	0	0.0001851	0.0016943	0.002896764	0.001445	0.001173	0	0	0.007394164	0.011989936	0.011361609	0.000628326	4.34E-19	0.000628326	0
IRPA-007068	0.031584868	0.114625364	0.235859845	0.349042653	0.268887269	0	0	0.095266882	0	0	0	0.00024761	0.001571614	0.005010184	0.001774402	0.002324701	0	0	0.010928511	0.01396631	0.013266745	0.000699565	8.67E-19	0.000699565	0
IRPA-007069	0.052908843	0.368424814	0.052444229	0.364931477	0.161290637	0	0	0	0	0	0	0.000430491	0.005242781	0.001156233	0.001925452	0.001447284	0	0	0.010202242	0.118064957	0.118495035	-0.000430078	Pathway I	Pathway I	Pathway I
IRPA-007070	0.030122292	0.188447208	0.187620334	0.469091922	0.124718245	0	0	0.08349863	0	0	0	3.26E-05	0.000357028	0.000550715	0.000329518	0.000148996	0	0	0.001418888	0.019595168	0.019051091	0.000544077	5.42E-20	0.000544077	0
IRPA-007071	0.012499882	0.046070206	0.294286608	0.250440381	0.396702923	0	0	0.482980765	0	0.075281139	0	2.20E-05	0.000141986	0.001405171	0.000286178	0.000770941	0	0	0.002626302	0.000830781	0	0.000830781	0.000126024	0.000704757	0.00016448
IRPA-007072	0.021910705	0.075131431	0.268638576	0.34709882	0.287220467	0	0	0.221008867	0	0	0	0.000100193	0.000600869	0.003328595	0.001029247	0.001448456	0	0	0.00650736	0.002535015	0.001910315	0.0006247	4.34E-19	0.0006247	0
IRPA-007073	0.016847115	0.032388268	0.300509745	0.411664821	0.238590051	0	0	0.367413655	0	0	0	2.18E-05	7.34E-05	0.001055374	0.000345992	0.000341034	0	0	0.001837652	0.001655596	0.001177571	0.000478026	1.08E-19	0.000478026	0
IRPA-007074	0.139655811	0.335491121	0.016568712	0.30679192	0.201492436	0	0	0.214265164	0	0	0	0.002053364	0.008627097	0.000660096	0.002925069	0.003267189	0	0	0.017532815	0.011377784	0.009465983	0.001911801	0	0.001911801	0
IRPA-007075	0.173884174	0.212545379	0.075713631	0.325993814	0.211863001	0	0	0.024594144	0	0	0	0.006135349	0.013116186	0.007238768	0.007458884	0.008244093	0	0	0.042193279	0.065788395	0.06503519	0.000753205	3.47E-18	0.000753205	0
IRPA-007076	0.058806492	0.348463045	0.061820309	0.275306867	0.255603288	0	0	0.184606367	0	0	0	0.000191911	0.001988878	0.00054666	0.000582609	0.000919919	0	0	0.004229976	0.00465971	0.004160686	0.000499024	0	0.000499024	0
IRPA-007077	0.046615774	0.2633913	0.126661951	0.186604245	0.37672673	0	0	0.093129493	0	0	0	0.00022048	0.002178782	0.001623279	0.000572325	0.001965037	0	0	0.006559903	0.015991112	0.015371749	0.000619363	0	0.000619363	0
IRPA-007078	0.09172793	0.309140522	0.066087698	0.396939233	0.136104616	0	0	0.097564089	0	0	0	0.001075556	0.00633963	0.002099729	0.003018148	0.00176	0	0	0.014293062	0.01536203	0.014518034	0.000843996	0	0.000843996	0
IRPA-007079	0.019267021	0.059280183	0.280968531	0.337282415	0.30320185	0	0	0.165280214	0	0	0	6.52E-05	0.000350743	0.002575562	0.000739915	0.00113121	0	0	0.00486261	0.006507984	0.005920381	0.000587603	0	0.000587603	0
IRPA-007080	0.030592257	0.076877109	0.26168709	0.378179894	0.252663651	0	0	0.636239424	0	0.042218517	0	4.04E-05	0.000177646	0.000936861	0.000324015	0.000368157	0	0	0.001847099	0.001003175	0	0.001003175	7.10E-05	0.000932208	9.26217E-05
IRPA-007081	0.09898832	0.321142905	0.05324585	0.401433334	0.125189591	0	0	0.06467834	0	0	0	0.00157614	0.008943054	0.002297248	0.004144857	0.002198303	0	0	0.019159603	0.023084406	0.022302649	0.000781757	0	0.000781757	0
IRPA-007082	0.038331493	0.113632526	0.232023987	0.167515308	0.448496685	0	0	0.089118106	0	0	0	0.000246715	0.001279145	0.004046547	0.000699166	0.003183525	0	0	0.009455098	0.024119459	0.023231104	0.000888355	4.34E-19	0.000888355	0
IRPA-007083	0.060595757	0.158362528	0.187361143	0.376019434	0.217661138	0	0	0.138370974	0	0	0	0.000350593	0.00160247	0.002937323	0.001410771	0.001388834	0	0	0.007689991	0.010902894	0.010113002	0.000789892	0	0.000789892	0
IRPA-007084	0.1105338	0.324100203	0.043577331	0.37574105	0.146047616	0	0	0	0	0	0	0.000519267	0.002662882	0.000554713	0.001144643	0.000756657	0	0	0.005638162	0.228082969	0.228625443	-0.000542473	Pathway I	Pathway I	Pathway I
IRPA-007085	0.09326797	0.243089568	0.109094975	0.476155966	0.078391521	0	0	0.245984977	0	0	0	0.000131146	0.000597813	0.00041566	0.000434167	0.000121563	0	0	0.001700347	0.004910278	0.004348839	0.000561439	0	0.000561439	0
IRPA-007086	0.177451642	0.32942926	0	0.361393184	0.11796411	0.013761804	0	0.129563464	0	0	0	0.003067532	0.00995974	0	0.004051113	0.002248887	0.000268931	0	0.019596204	0.014424854	0.013113054	0.0013118	1.73E-18	0.0013118	0
IRPA-007087	0.160096897	0.36315875	0	0.342772414	0.087460645	0.046511294	0	0	0	0	0	0.000648039	0.002570939	0	0.000899725	0.000390427	0.00021283	0	0.00472196	0.208363197	0.208760394	-0.000397198	Pathway I	Pathway I	Pathway I
IRPA-007088	0.101513089	0.27989745	0.07905964	0.395946954	0.143582866	0	0	0.163695394	0	0	0	0.000308448	0.001487426	0.000650918	0.000780157	0.000481139	0	0	0.003708089	0.008687295	0.008042499	0.000644796	0	0.000644796	0
IRPA-007089	0.115642154	0.281673862	0.068455989	0.371228059	0.162999936	0	0	0.159310094	0	0	0	0.001704329	0.007260401	0.002733759	0.003547835	0.002649314	0	0	0.017895638	0.007455365	0.006262667	0.001192697	8.67E-19	0.001192697	0
IRPA-007090	0.033646319	0.090882303	0.250314252	0.339075298	0.286081828	0	0	0.482407657	0	0	0	7.10E-05	0.000335511	0.001431684	0.000464121	0.000665961	0	0	0.002968298	0.001102171	0.000319372	0.000782799	2.17E-19	0.000782799	0
IRPA-007091	0.031997956	0.053466644	0.276356934	0.378713312	0.259465155	0	0	0.18962707	0	0	0	8.87E-05	0.000259281	0.002076316	0.000680938	0.000793413	0	0	0.003898672	0.007073484	0.006398664	0.00067482	2.17E-19	0.00067482	0
IRPA-007092	0.098929082	0.163066356	0.158669708	0.346133972	0.233200882	0	0	0.087846315	0	0	0	0.000327778	0.000944923	0.001424495	0.000743678	0.000852107	0	0	0.004292982	0.02182675	0.021123391	0.000703359	0	0.000703359	0
IRPA-007093	0.10656052	0.318105434	0.050222697	0.396422121	0.128689228	0	0	0.169742757	0	0	0	0.001082686	0.005652676	0.001382667	0.002611857	0.001441973	0	0	0.012171859	0.007233387	0.006241214	0.000992174	0	0.000992174	0
IRPA-007094	0.127516236	0.249037354	0.082297607	0.386135657	0.155013146	0	0	0.029129365	0	0	0	0.00318924	0.010893386	0.005577252	0.006262488	0.004275617	0	0	0.030197982	0.053594219	0.052897475	0.000696744	3.47E-18	0.000696744	0
IRPA-007095	0.145577697	0.369563598	0	0.350828757	0.10374736	0.030282589	0	0.202292166	0	0	0	0.000637003	0.002828215	0	0.000995467	0.000500648	0.000149795	0	0.005111127	0.00940756	0.008453388	0.000954172	0	0.000954172	0
IRPA-007096	0.215126274	0.246953679	0.025280031	0.381909289	0.130730727	0	0	0.049357431	0	0	0	0.006511863	0.013073865	0.002073484	0.007496478	0.004364133	0	0	0.033519823	0.032873411	0.031929986	0.000943425	0	0.000943425	0
IRPA-007097	0.134992249	0.106078308	0.172619629	0.462729029	0.123580786	0	0	0.479512944	0	0	0	0.006562842	0.009019581	0.022739694	0.014587978	0.006625865	0	0	0.05953596	0.062668867	0.037622191	0.025046676	0	0.025046676	0
IRPA-007098	0.137976749	0.335145717	0.017918357	0.35195871	0.157000468	0	0	0.401336816	0	0.103054189	0	0.003633512	0.015435867	0.001278587	0.006010321	0.004559636	0	0	0.030917923	0.007942035	0	0.007942035	0.001807238	0.006134797	0.002358709
IRPA-007099	0.12631771	0.431566402	0	0.228764889	0.097582774	0.115768225	0	0.504908062	0	0	0	0.002961125	0.017693625	0	0.0034775	0.00252275	0.003067882	0	0.029722882	0.008466368	0.000713561	0.007752808	0	0.007752808	0
IRPA-007100	0.197202293	0.331750255	0	0.289893791	0.123248563	0.057905097	0	0.661687623	0	0	0	0.004127879	0.012145152	0	0.003934949	0.002845152	0.001370214	0	0.024423346	0.012897664	0.000417144	0.012480521	8.67E-19	0.012480521	0
IRPA-007101	0.085425461	0.346567498	0.045338027	0.391168662	0.131500352	0	0	0.528388125	0	0.083577879	0	0.000303621	0.002154313	0.000436635	0.000901558	0.000515442	0	0	0.004311569	0.001689283	0	0.001689283	0.000259464	0.001429819	0.000338639
IRPA-007102	0.071235091	0.324129637	0.069756848	0.406279642	0.128598782	0	0	0.627664186	0	0.122791723	0	8.95E-05	0.000712411	0.000237538	0.00033109	0.00017823	0	0	0.00154879	0.001170131	0	0.001170131	0.000214485	0.000955646	0.000279934
IRPA-007103	0.110625655	0.484799619	0	0.144757151	0.068967028	0.190850548	0	0.518179039	0	0	0	0.001677697	0.012858684	0	0.001423583	0.001153473	0.003271958	0	0.020385395	0.006637	0.000871825	0.005765175	0	0.005765175	0
IRPA-007104	0.179352449	0.411092752	0	0.140773466	0.087890932	0.180890401	0	0.626096161	0	0	0	0.003234339	0.012965661	0	0.001646206	0.001747957	0.003687656	0	0.023281819	0.011011177	0.000625195	0.010385981	4.34E-19	0.010385981	0
IRPA-007105	0.232632792	0.353165394	0	0.146286823	0.096318619	0.171596372	0	0.680772082	0	0	0	0.005534238	0.014694057	0	0.002256718	0.002527003	0.004614787	0	0.029626803	0.017698003	0.000552782	0.017145222	8.67E-19	0.017145222	0
IRPA-007106	0.095447259	0.463633979	0	0.238915399	0.083840887	0.118162476	0	0.448697767	0	0	0	0.001113675	0.009461218	0	0.001807692	0.001078846	0.001558588	0	0.01502002	0.004732758	0.001397063	0.003335694	0	0.003335694	0
IRPA-007107	0.096163586	0.469428191	0	0.219678668	0.083546	0.131183555	0	0.457765316	0	0	0	0.000967668	0.008261554	0	0.001433472	0.00092715	0.001492286	0	0.01308213	0.00356844	0.0006829	0.00288554	0	0.00288554	0
IRPA-007108	0.061885375	0.057315879	0.253865831	0.456436344	0.170496571	0	0	0.733132084	0	0	0	0.000102176	0.000165506	0.001135737	0.000488683	0.000310446	0	0	0.002202548	0.100438801	0.054641594	0.045797207	0	0.045797207	0
IRPA-007109	0.299762725	0.100553061	0.066456143	0.348012294	0.185215778	0	0	0.674407144	0	0	0	0.000308103	0.000180755	0.000185082	0.000231952	0.000209945	0	0	0.001115837	0.001661971	0.000633826	0.001028145	5.42E-20	0.001028145	0
IRPA-007110	0.049857015	0.123235708	0.217938184	0.402864932	0.20610416	0	0	0.659044672	0	0	0	4.83E-05	0.000208879	0.000572302	0.000253178	0.00022028	0	0	0.001302956	0.002250035	0.001023083	0.001226952	0	0.001226952	0
IRPA-007111	0.108459668	0	0.261026888	0.002286763	0.628226681	0	0	0.80362378	0	0.151365684	0	1.55E-05	0	0.000100938	2.12E-07	9.89E-05	0	0	0.000215502	0.001104291	0	0.001104291	0.000196224	0.000908068	0.0002561
IRPA-007112	0.106987493	0	0.262008338	0.006416008	0.62458816	0	0	0.79821836	0	0.157499692	0	1.76E-05	0	0.000116848	6.85E-07	0.00011337	0	0	0.000248511	0.001297685	0	0.001297685	0.000239533	0.001058152	0.000312625
IRPA-007113	0	0	0.333333333	0.322647827	0.344018839	0	0	0.915014846	0	0.06148386	0	0	0	0.000112593	2.61E-05	4.73E-05	0	0	0.00018597	0.001969907	0	0.001969907	0.000140989	0.001828918	0.000184011
IRPA-007114	0	0	0.333333333	0.533218938	0.133447728	0	0	0.498611869	0	0	0	0	0	0.000504717	0.000193219	8.22E-05	0	0	0.000780175	0.005266327	0.003911746	0.001354581	0	0.001354581	0
IRPA-007115	0	0.070599704	0.286266864	0.45165109	0.191482342	0	0	0.446948111	0	0	0	0	7.91E-05	0.00049694	0.000187633	0.000135288	0	0	0.000898966	0.006495064	0.005094778	0.001400287	5.42E-20	0.001400287	0
IRPA-007116	0	0	0.333333333	0.459957146	0.206709521	0	0	0.570752125	0	0	0	0	0	0.000687576	0.000227056	0.00017354	0	0	0.001088172	0.004881673	0.003234266	0.001647408	5.42E-20	0.001647408	0
IRPA-007117	0	0	0.333333333	0.666666667	0	0	0	0.875252132	0	0.056479249	0	0	0	0.000179611	8.60E-05	0	0	0	0.000265579	0.001031826	0	0.001031826	7.11E-05	0.000960704	9.28246E-05
IRPA-007118	0.04535157	0	0.303098953	0.651549477	0	0	0	0.850340325	0	0.02635301	0	2.03E-05	0	0.000368326	0.000189483	0	0	0	0.000578148	0.001179479	0	0.001179479	4.05E-05	0.001138983	5.28533E-05
